pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
212,1106,cuatro_quesos_m,3,2023-02-08,14:41,13.61,40.83,M,Vegetariana,"champiñon, pepperoni, pimiento, jamon, aceituna",Cuatro_quesos
213,1106,cuatro_quesos_l,2,2023-03-01,10:56,14.01,28.02,L,Premium,"pepperoni, champiñon, queso, tomate",Cuatro_quesos
214,1107,carbonara_s,3,2023-02-19,20:57,11.36,34.08,S,Especial,"pepperoni, champiñon, tomate",Carbonara
215,1107,margarita_xl,1,2023-02-03,20:56,7.15,7.15,XL,Premium,"jamon, pepperoni, queso, tomate, aceituna",Margarita
216,1108,margarita_s,1,2023-02-24,11:38,6.01,6.01,S,Especial,"jamon, aceituna",Margarita
217,1108,napolitana_l,3,2023-02-08,10:40,10.87,32.61,L,Premium,"queso, pimiento",Napolitana
218,1109,mexicana_s,1,2023-02-02,16:09,6.77,6.77,S,Especial,"aceituna, queso, pimiento, pepperoni, champiñon",Mexicana
219,1109,mexicana_l,1,2023-01-25,12:57,11.14,11.14,L,Clásica,"aceituna, jamon, pepperoni, champiñon, pimiento",Mexicana
220,1110,margarita_l,5,2023-02-19,13:16,13.87,69.35,L,Vegetariana,"champiñon, pimiento, aceituna, tomate, pepperoni",Margarita
221,1110,margarita_xl,4,2023-01-20,12:02,9.08,36.32,XL,Vegetariana,"tomate, pimiento, pepperoni, queso",Margarita
222,1111,hawaiiana_xl,3,2023-01-27,15:29,12.0,36.0,XL,Premium,"queso, jamon, pepperoni, champiñon, pimiento",Hawaiiana
223,1111,cuatro_quesos_m,2,2023-01-12,21:04,10.3,20.6,M,Clásica,"queso, pepperoni",Cuatro_quesos
224,1112,carbonara_s,4,2023-01-28,12:37,6.01,24.04,S,Clásica,"pepperoni, pimiento, aceituna",Carbonara
225,1112,carbonara_l,4,2023-01-06,21:24,10.83,43.32,L,Clásica,"aceituna, tomate",Carbonara
226,1113,napolitana_s,4,2023-01-27,12:49,11.44,45.76,S,Clásica,"queso, jamon, aceituna, champiñon",Napolitana
227,1113,cuatro_quesos_s,4,2023-01-27,15:35,10.53,42.12,S,Premium,"champiñon, aceituna, pimiento",Cuatro_quesos
228,1114,carbonara_xl,3,2023-02-08,21:56,8.39,25.17,XL,Clásica,"jamon, queso, tomate",Carbonara
229,1114,mexicana_l,1,2023-02-11,22:25,11.24,11.24,L,Clásica,"tomate, queso, pepperoni, pimiento, jamon",Mexicana
230,1115,napolitana_s,2,2023-02-20,11:29,13.85,27.7,S,Vegetariana,"jamon, pimiento, champiñon, queso",Napolitana
231,1115,carbonara_l,1,2023-02-24,13:58,12.79,12.79,L,Premium,"pimiento, jamon, champiñon, pepperoni",Carbonara
232,1116,mexicana_l,4,2023-01-24,17:09,11.08,44.32,L,Vegetariana,"pimiento, champiñon, jamon, queso",Mexicana
233,1116,margarita_m,4,2023-02-08,10:55,8.65,34.6,M,Clásica,"champiñon, pepperoni, queso",Margarita
234,1117,hawaiiana_xl,1,2023-01-02,11:27,7.95,7.95,XL,Vegetariana,"aceituna, queso, tomate",Hawaiiana
235,1117,napolitana_m,5,2023-02-18,18:00,13.16,65.8,M,Vegetariana,"queso, aceituna, pepperoni, pimiento",Napolitana
236,1118,cuatro_quesos_m,3,2023-01-23,11:21,9.85,29.55,M,Vegetariana,"pimiento, tomate, queso, jamon",Cuatro_quesos
237,1118,margarita_l,1,2023-02-07,13:38,7.21,7.21,L,Clásica,"tomate, pimiento",Margarita
238,1119,cuatro_quesos_l,1,2023-01-31,16:16,7.71,7.71,L,Clásica,"champiñon, pepperoni, tomate, jamon",Cuatro_quesos
239,1119,margarita_m,3,2023-01-20,17:57,10.34,31.02,M,Premium,"tomate, pimiento",Margarita
240,1120,mexicana_l,4,2023-02-23,18:55,13.36,53.44,L,Vegetariana,"champiñon, pepperoni, tomate, aceituna",Mexicana
241,1120,mexicana_xl,2,2023-02-13,19:29,10.23,20.46,XL,Clásica,"pepperoni, tomate",Mexicana
242,1121,napolitana_xl,1,2023-01-06,22:44,11.13,11.13,XL,Especial,"pepperoni, tomate, queso, champiñon",Napolitana
243,1121,cuatro_quesos_s,1,2023-02-26,15:07,14.29,14.29,S,Clásica,"pepperoni, jamon, aceituna",Cuatro_quesos
244,1122,cuatro_quesos_l,1,2023-02-09,19:33,6.75,6.75,L,Vegetariana,"jamon, champiñon",Cuatro_quesos
245,1122,margarita_m,2,2023-02-10,17:35,14.23,28.46,M,Premium,"aceituna, champiñon, tomate, pepperoni, pimiento",Margarita
246,1123,cuatro_quesos_xl,1,2023-01-01,11:40,13.79,13.79,XL,Premium,"jamon, pepperoni",Cuatro_quesos
247,1123,cuatro_quesos_l,1,2023-01-28,18:13,8.65,8.65,L,Premium,"champiñon, tomate, pepperoni, aceituna, jamon",Cuatro_quesos
248,1124,margarita_xl,5,2023-01-06,13:29,8.6,43.0,XL,Clásica,"tomate, pimiento, queso",Margarita
249,1124,hawaiiana_xl,3,2023-01-29,16:57,11.16,33.48,XL,Premium,"pepperoni, queso, aceituna, champiñon, tomate",Hawaiiana
250,1125,mexicana_m,5,2023-02-19,19:35,10.66,53.3,M,Premium,"pepperoni, queso",Mexicana
251,1125,hawaiiana_s,3,2023-02-24,17:38,11.24,33.72,S,Vegetariana,"tomate, pepperoni",Hawaiiana
252,1126,hawaiiana_xl,5,2023-02-05,18:31,12.28,61.4,XL,Especial,"champiñon, tomate",Hawaiiana
253,1126,cuatro_quesos_s,2,2023-02-27,19:21,5.7,11.4,S,Premium,"jamon, champiñon, pepperoni, tomate, aceituna",Cuatro_quesos
254,1127,mexicana_m,5,2023-02-25,21:02,7.21,36.05,M,Premium,"tomate, aceituna, pepperoni, queso",Mexicana
255,1127,cuatro_quesos_s,5,2023-02-02,10:49,8.12,40.6,S,Premium,"queso, aceituna, champiñon, jamon, pepperoni",Cuatro_quesos
256,1128,carbonara_s,3,2023-02-03,12:43,7.23,21.69,S,Clásica,"jamon, queso",Carbonara
257,1128,cuatro_quesos_s,2,2023-01-30,10:03,11.67,23.34,S,Clásica,"jamon, queso",Cuatro_quesos
258,1129,napolitana_s,1,2023-01-02,20:25,14.07,14.07,S,Vegetariana,"jamon, aceituna, tomate, champiñon",Napolitana
259,1129,hawaiiana_xl,5,2023-01-20,11:14,14.2,71.0,XL,Premium,"champiñon, pimiento, pepperoni",Hawaiiana
260,1130,cuatro_quesos_m,1,2023-01-19,16:03,6.44,6.44,M,Clásica,"queso, tomate, pimiento, aceituna, pepperoni",Cuatro_quesos
261,1130,mexicana_xl,5,2023-02-03,19:14,5.61,28.05,XL,Clásica,"tomate, pimiento, jamon, aceituna",Mexicana
262,1131,napolitana_xl,5,2023-02-26,14:17,14.32,71.6,XL,Especial,"jamon, pimiento, pepperoni",Napolitana
263,1131,mexicana_s,3,2023-02-21,13:53,7.33,21.99,S,Premium,"queso, aceituna, pepperoni, tomate, champiñon",Mexicana
264,1132,carbonara_l,1,2023-01-30,22:44,10.22,10.22,L,Vegetariana,"jamon, aceituna, tomate",Carbonara
265,1132,hawaiiana_m,2,2023-02-05,22:45,8.54,17.08,M,Premium,"pimiento, queso",Hawaiiana
266,1133,hawaiiana_l,3,2023-01-12,13:42,8.85,26.55,L,Vegetariana,"queso, pepperoni, jamon, tomate, champiñon",Hawaiiana
267,1133,carbonara_xl,1,2023-01-28,16:52,13.43,13.43,XL,Vegetariana,"aceituna, pimiento, champiñon, queso",Carbonara
268,1134,cuatro_quesos_m,3,2023-01-20,17:05,6.01,18.03,M,Vegetariana,"aceituna, jamon, queso",Cuatro_quesos
269,1134,margarita_l,4,2023-02-14,18:33,13.68,54.72,L,Vegetariana,"pimiento, jamon, queso",Margarita
270,1135,margarita_s,4,2023-02-02,19:32,11.08,44.32,S,Clásica,"tomate, jamon, queso",Margarita
271,1135,cuatro_quesos_xl,1,2023-02-20,10:18,8.59,8.59,XL,Especial,"aceituna, champiñon, tomate, queso",Cuatro_quesos
272,1136,cuatro_quesos_l,2,2023-02-09,12:10,10.4,20.8,L,Especial,"jamon, tomate, pepperoni",Cuatro_quesos
273,1136,margarita_xl,4,2023-02-26,13:34,11.45,45.8,XL,Premium,"jamon, champiñon",Margarita
274,1137,mexicana_s,5,2023-02-13,13:24,10.31,51.55,S,Vegetariana,"tomate, champiñon, queso, pimiento",Mexicana
275,1137,carbonara_xl,4,2023-01-08,16:00,12.8,51.2,XL,Especial,"tomate, jamon, pepperoni",Carbonara
276,1138,napolitana_s,1,2023-01-18,19:48,5.25,5.25,S,Especial,"tomate, pimiento",Napolitana
277,1138,carbonara_m,5,2023-02-13,21:30,7.55,37.75,M,Vegetariana,"aceituna, champiñon",Carbonara
278,1139,margarita_m,2,2023-02-14,11:45,14.58,29.16,M,Vegetariana,"pimiento, aceituna, pepperoni, tomate",Margarita
279,1139,carbonara_xl,2,2023-02-27,21:13,6.35,12.7,XL,Premium,"pimiento, queso, aceituna, champiñon, jamon",Carbonara
280,1140,hawaiiana_xl,3,2023-01-11,22:09,13.0,39.0,XL,Clásica,"pepperoni, queso",Hawaiiana
281,1140,cuatro_quesos_m,5,2023-01-25,10:50,6.96,34.8,M,Premium,"pepperoni, jamon",Cuatro_quesos
282,1141,cuatro_quesos_m,5,2023-01-22,12:46,9.78,48.9,M,Premium,"champiñon, pepperoni",Cuatro_quesos
283,1141,margarita_l,2,2023-01-31,12:50,6.62,13.24,L,Clásica,"aceituna, champiñon, tomate, jamon, pimiento",Margarita
284,1142,margarita_m,4,2023-02-13,16:35,13.69,54.76,M,Premium,"jamon, tomate, queso, pimiento, champiñon",Margarita
285,1142,napolitana_l,2,2023-02-12,19:57,6.68,13.36,L,Vegetariana,"queso, champiñon",Napolitana
286,1143,cuatro_quesos_m,5,2023-02-18,11:13,7.06,35.3,M,Especial,"champiñon, pimiento, queso, aceituna, pepperoni",Cuatro_quesos
287,1143,cuatro_quesos_l,1,2023-02-23,17:42,6.12,6.12,L,Clásica,"tomate, jamon, aceituna",Cuatro_quesos
288,1144,napolitana_s,4,2023-02-01,20:25,12.54,50.16,S,Clásica,"aceituna, pimiento, pepperoni, tomate",Napolitana
289,1144,carbonara_l,1,2023-01-28,21:07,11.96,11.96,L,Vegetariana,"tomate, pimiento",Carbonara
290,1145,margarita_m,4,2023-01-01,16:17,9.39,37.56,M,Premium,"tomate, champiñon",Margarita
291,1145,margarita_xl,4,2023-02-21,16:03,5.98,23.92,XL,Premium,"queso, pepperoni",Margarita
292,1146,carbonara_s,1,2023-01-10,11:48,11.36,11.36,S,Premium,"queso, aceituna, jamon",Carbonara
293,1146,hawaiiana_s,1,2023-01-24,20:19,11.57,11.57,S,Premium,"aceituna, tomate, queso, pepperoni",Hawaiiana
294,1147,margarita_l,4,2023-02-20,10:17,14.35,57.4,L,Especial,"pimiento, champiñon",Margarita
295,1147,cuatro_quesos_l,3,2023-01-10,11:35,14.98,44.94,L,Especial,"jamon, queso",Cuatro_quesos
296,1148,carbonara_l,5,2023-02-19,17:08,7.13,35.65,L,Vegetariana,"pepperoni, tomate, jamon, aceituna",Carbonara
297,1148,margarita_s,2,2023-01-12,18:01,6.52,13.04,S,Premium,"pepperoni, aceituna, pimiento, queso, jamon",Margarita
298,1149,napolitana_s,2,2023-02-25,19:30,10.57,21.14,S,Especial,"champiñon, queso",Napolitana
299,1149,napolitana_m,3,2023-02-27,15:46,8.51,25.53,M,Clásica,"tomate, pimiento, jamon, queso",Napolitana
300,1150,mexicana_xl,3,2023-02-22,10:09,11.37,34.11,XL,Clásica,"queso, pimiento",Mexicana
301,1150,hawaiiana_xl,3,2023-02-20,21:07,5.02,15.06,XL,Premium,"champiñon, tomate, pepperoni",Hawaiiana
302,1151,margarita_m,4,2023-01-28,18:24,12.88,51.52,M,Vegetariana,"pepperoni, jamon, tomate",Margarita
303,1151,hawaiiana_l,5,2023-01-15,18:52,14.94,74.7,L,Especial,"queso, aceituna",Hawaiiana
304,1152,carbonara_s,4,2023-02-18,20:19,11.75,47.0,S,Especial,"tomate, pimiento, jamon, champiñon",Carbonara
305,1152,hawaiiana_m,1,2023-02-19,10:27,14.7,14.7,M,Vegetariana,"pepperoni, queso",Hawaiiana
306,1153,carbonara_xl,3,2023-01-04,13:59,14.29,42.87,XL,Premium,"aceituna, queso",Carbonara
307,1153,hawaiiana_s,2,2023-02-20,10:59,6.13,12.26,S,Vegetariana,"queso, pepperoni, aceituna, champiñon, tomate",Hawaiiana
308,1154,margarita_xl,4,2023-01-13,19:36,9.18,36.72,XL,Vegetariana,"pepperoni, jamon",Margarita
309,1154,mexicana_xl,4,2023-01-17,14:00,7.22,28.88,XL,Especial,"pepperoni, queso, jamon, aceituna, champiñon",Mexicana
310,1155,margarita_m,5,2023-02-14,10:01,12.46,62.3,M,Clásica,"jamon, queso, tomate",Margarita
311,1155,cuatro_quesos_l,5,2023-01-31,20:00,13.72,68.6,L,Premium,"aceituna, pimiento, pepperoni",Cuatro_quesos
312,1156,napolitana_s,1,2023-01-28,10:33,8.78,8.78,S,Clásica,"champiñon, queso",Napolitana
313,1156,hawaiiana_s,5,2023-02-05,11:01,5.96,29.8,S,Vegetariana,"pepperoni, jamon, aceituna",Hawaiiana
314,1157,cuatro_quesos_m,2,2023-02-17,21:12,7.77,15.54,M,Clásica,"queso, tomate",Cuatro_quesos
315,1157,hawaiiana_xl,3,2023-02-15,14:42,8.45,25.35,XL,Vegetariana,"aceituna, pepperoni, jamon, queso, tomate",Hawaiiana
316,1158,mexicana_m,1,2023-02-17,16:32,7.73,7.73,M,Especial,"tomate, queso, pimiento, champiñon",Mexicana
317,1158,carbonara_l,1,2023-01-16,19:43,13.85,13.85,L,Vegetariana,"tomate, jamon, pepperoni, aceituna",Carbonara
318,1159,margarita_s,4,2023-02-04,10:13,13.16,52.64,S,Vegetariana,"tomate, champiñon",Margarita
319,1159,margarita_m,5,2023-02-19,21:30,13.71,68.55,M,Especial,"jamon, tomate",Margarita
320,1160,cuatro_quesos_s,5,2023-02-10,20:01,6.14,30.7,S,Clásica,"champiñon, tomate",Cuatro_quesos
321,1160,cuatro_quesos_m,3,2023-02-25,22:37,12.06,36.18,M,Premium,"champiñon, jamon, aceituna",Cuatro_quesos
322,1161,cuatro_quesos_s,5,2023-01-02,11:31,8.41,42.05,S,Premium,"aceituna, champiñon, tomate, queso",Cuatro_quesos
323,1161,cuatro_quesos_m,4,2023-02-13,19:13,7.25,29.0,M,Clásica,"champiñon, aceituna, jamon, queso, pepperoni",Cuatro_quesos
324,1162,hawaiiana_m,4,2023-02-07,22:00,8.62,34.48,M,Clásica,"queso, tomate, jamon, aceituna, pimiento",Hawaiiana
325,1162,napolitana_xl,4,2023-01-08,13:57,9.81,39.24,XL,Especial,"queso, champiñon",Napolitana
326,1163,napolitana_m,1,2023-02-16,10:47,14.06,14.06,M,Premium,"champiñon, pimiento, pepperoni, aceituna",Napolitana
327,1163,margarita_l,2,2023-02-25,18:21,14.12,28.24,L,Premium,"queso, champiñon, pepperoni",Margarita
328,1164,mexicana_m,3,2023-02-28,15:34,13.51,40.53,M,Especial,"tomate, pepperoni, aceituna, champiñon, pimiento",Mexicana
329,1164,mexicana_xl,5,2023-03-01,19:35,12.21,61.05,XL,Vegetariana,"champiñon, pimiento, pepperoni",Mexicana
330,1165,napolitana_m,3,2023-01-26,15:22,7.38,22.14,M,Especial,"champiñon, jamon, pimiento",Napolitana
331,1165,napolitana_m,5,2023-02-13,12:23,11.14,55.7,M,Vegetariana,"aceituna, pimiento, champiñon, jamon",Napolitana
332,1166,cuatro_quesos_m,3,2023-02-09,19:34,10.53,31.59,M,Especial,"tomate, champiñon, pepperoni, queso",Cuatro_quesos
333,1166,napolitana_l,5,2023-01-02,16:48,11.28,56.4,L,Especial,"aceituna, champiñon",Napolitana
334,1167,napolitana_xl,3,2023-01-21,20:13,9.41,28.23,XL,Premium,"jamon, pimiento, champiñon, aceituna",Napolitana
335,1167,hawaiiana_m,3,2023-02-15,19:34,6.25,18.75,M,Especial,"aceituna, champiñon, pimiento, jamon",Hawaiiana
336,1168,carbonara_s,4,2023-01-21,15:56,12.31,49.24,S,Premium,"pepperoni, pimiento, jamon, queso, aceituna",Carbonara
337,1168,cuatro_quesos_xl,3,2023-02-19,21:35,7.72,23.16,XL,Premium,"aceituna, pimiento, pepperoni",Cuatro_quesos
338,1169,mexicana_xl,1,2023-02-15,12:50,8.16,8.16,XL,Clásica,"aceituna, jamon",Mexicana
339,1169,hawaiiana_s,2,2023-02-26,18:21,14.03,28.06,S,Especial,"pimiento, pepperoni",Hawaiiana
340,1170,margarita_m,3,2023-01-03,10:14,14.89,44.67,M,Premium,"champiñon, pimiento, aceituna, tomate, pepperoni",Margarita
341,1170,mexicana_xl,4,2023-01-04,22:43,11.24,44.96,XL,Vegetariana,"queso, pimiento, champiñon, aceituna, tomate",Mexicana
342,1171,cuatro_quesos_l,5,2023-01-21,11:24,10.46,52.3,L,Clásica,"jamon, queso, pimiento",Cuatro_quesos
343,1171,cuatro_quesos_l,4,2023-02-16,15:24,10.44,41.76,L,Especial,"jamon, champiñon, pepperoni, tomate",Cuatro_quesos
344,1172,margarita_l,1,2023-02-10,11:05,12.58,12.58,L,Vegetariana,"queso, tomate",Margarita
345,1172,napolitana_xl,1,2023-02-24,11:08,7.54,7.54,XL,Premium,"tomate, aceituna, pimiento, pepperoni, jamon",Napolitana
346,1173,hawaiiana_m,1,2023-01-17,11:53,9.41,9.41,M,Premium,"pimiento, aceituna, champiñon",Hawaiiana
347,1173,napolitana_l,3,2023-01-18,10:40,9.1,27.3,L,Clásica,"champiñon, tomate, aceituna",Napolitana
348,1174,mexicana_l,5,2023-02-01,15:44,12.79,63.95,L,Vegetariana,"pimiento, aceituna, queso, champiñon",Mexicana
349,1174,mexicana_xl,3,2023-02-24,12:50,12.55,37.65,XL,Especial,"aceituna, tomate",Mexicana
350,1175,hawaiiana_s,5,2023-02-26,11:26,11.61,58.05,S,Vegetariana,"pimiento, aceituna",Hawaiiana
351,1175,hawaiiana_s,3,2023-02-17,15:08,10.61,31.83,S,Especial,"tomate, aceituna, champiñon, jamon, queso",Hawaiiana
352,1176,margarita_l,2,2023-02-22,14:38,10.61,21.22,L,Clásica,"queso, pepperoni",Margarita
353,1176,mexicana_l,3,2023-02-26,13:49,14.83,44.49,L,Clásica,"tomate, queso, pimiento",Mexicana
354,1177,napolitana_s,1,2023-01-05,19:41,14.37,14.37,S,Clásica,"aceituna, tomate, pepperoni, champiñon",Napolitana
355,1177,cuatro_quesos_s,4,2023-01-10,14:49,6.63,26.52,S,Especial,"pepperoni, pimiento, tomate, queso, aceituna",Cuatro_quesos
356,1178,mexicana_s,5,2023-02-11,15:17,10.87,54.35,S,Vegetariana,"aceituna, jamon, tomate, pimiento",Mexicana
357,1178,mexicana_s,5,2023-01-13,20:23,8.56,42.8,S,Vegetariana,"pepperoni, tomate, jamon, queso",Mexicana
358,1179,napolitana_xl,5,2023-01-09,14:12,6.43,32.15,XL,Vegetariana,"tomate, champiñon",Napolitana
359,1179,napolitana_s,2,2023-02-20,14:26,6.27,12.54,S,Premium,"pepperoni, pimiento, jamon, queso",Napolitana
360,1180,mexicana_xl,3,2023-01-22,21:11,12.85,38.55,XL,Clásica,"pimiento, queso",Mexicana
361,1180,hawaiiana_s,3,2023-02-05,21:38,6.12,18.36,S,Vegetariana,"pepperoni, pimiento, champiñon, queso",Hawaiiana
362,1181,mexicana_s,5,2023-01-07,22:30,12.22,61.1,S,Premium,"aceituna, pepperoni",Mexicana
363,1181,hawaiiana_m,1,2023-01-31,18:45,6.19,6.19,M,Vegetariana,"tomate, pimiento",Hawaiiana
364,1182,margarita_m,3,2023-01-24,19:35,7.08,21.24,M,Premium,"tomate, aceituna, pimiento, jamon",Margarita
365,1182,mexicana_l,3,2023-01-10,16:54,13.54,40.62,L,Especial,"jamon, aceituna, tomate, pimiento, champiñon",Mexicana
366,1183,napolitana_xl,3,2023-02-05,16:30,10.39,31.17,XL,Vegetariana,"tomate, pepperoni, aceituna, pimiento",Napolitana
367,1183,margarita_l,5,2023-01-14,10:10,5.26,26.3,L,Premium,"pepperoni, pimiento",Margarita
368,1184,cuatro_quesos_m,4,2023-02-16,20:45,12.73,50.92,M,Vegetariana,"queso, champiñon",Cuatro_quesos
369,1184,carbonara_m,2,2023-01-27,16:30,6.17,12.34,M,Premium,"tomate, queso",Carbonara
370,1185,napolitana_m,1,2023-01-06,20:41,8.79,8.79,M,Vegetariana,"queso, pepperoni",Napolitana
371,1185,napolitana_s,4,2023-01-22,22:10,6.24,24.96,S,Premium,"pepperoni, pimiento, jamon",Napolitana
372,1186,hawaiiana_l,4,2023-02-14,22:56,13.71,54.84,L,Premium,"pepperoni, tomate, queso, pimiento",Hawaiiana
373,1186,carbonara_l,2,2023-02-13,10:43,6.58,13.16,L,Vegetariana,"pepperoni, pimiento, queso",Carbonara
374,1187,carbonara_l,3,2023-01-06,11:05,10.18,30.54,L,Clásica,"pepperoni, queso",Carbonara
375,1187,cuatro_quesos_l,3,2023-01-03,13:58,6.92,20.76,L,Especial,"jamon, pimiento, queso",Cuatro_quesos
376,1188,carbonara_l,3,2023-02-16,16:48,9.56,28.68,L,Vegetariana,"pimiento, queso, aceituna, tomate",Carbonara
377,1188,carbonara_s,2,2023-02-15,11:09,6.91,13.82,S,Especial,"jamon, pimiento, queso, champiñon",Carbonara
378,1189,cuatro_quesos_m,1,2023-01-01,17:00,7.14,7.14,M,Especial,"queso, champiñon",Cuatro_quesos
379,1189,mexicana_xl,4,2023-02-17,11:48,8.91,35.64,XL,Clásica,"champiñon, pepperoni, queso, pimiento, tomate",Mexicana
380,1190,hawaiiana_xl,5,2023-01-29,21:02,14.66,73.3,XL,Especial,"pimiento, tomate",Hawaiiana
381,1190,cuatro_quesos_s,1,2023-01-03,16:25,6.97,6.97,S,Premium,"champiñon, jamon",Cuatro_quesos
382,1191,napolitana_s,5,2023-01-02,19:01,9.69,48.45,S,Vegetariana,"tomate, champiñon, pepperoni, pimiento, jamon",Napolitana
383,1191,cuatro_quesos_l,2,2023-02-07,20:42,8.62,17.24,L,Vegetariana,"queso, champiñon, aceituna, pimiento",Cuatro_quesos
384,1192,mexicana_xl,4,2023-01-08,19:52,11.79,47.16,XL,Vegetariana,"champiñon, jamon, queso",Mexicana
385,1192,mexicana_l,4,2023-02-07,13:30,13.16,52.64,L,Especial,"aceituna, tomate, pimiento, jamon, champiñon",Mexicana
386,1193,cuatro_quesos_s,4,2023-01-09,22:41,5.35,21.4,S,Clásica,"aceituna, jamon, tomate, pepperoni, pimiento",Cuatro_quesos
387,1193,margarita_s,3,2023-01-24,17:48,8.54,25.62,S,Especial,"pepperoni, tomate",Margarita
388,1194,cuatro_quesos_m,2,2023-01-14,11:49,13.85,27.7,M,Vegetariana,"tomate, pimiento, aceituna, champiñon, pepperoni",Cuatro_quesos
389,1194,cuatro_quesos_xl,2,2023-02-14,12:09,14.09,28.18,XL,Clásica,"pepperoni, jamon, queso, aceituna, tomate",Cuatro_quesos
390,1195,carbonara_m,5,2023-01-19,15:50,14.96,74.8,M,Premium,"pimiento, jamon, tomate",Carbonara
391,1195,cuatro_quesos_s,2,2023-01-08,13:50,14.92,29.84,S,Clásica,"tomate, champiñon, pepperoni, queso, pimiento",Cuatro_quesos
392,1196,cuatro_quesos_s,5,2023-01-04,10:18,11.47,57.35,S,Premium,"queso, pimiento",Cuatro_quesos
393,1196,margarita_l,5,2023-01-18,16:54,10.53,52.65,L,Vegetariana,"pepperoni, jamon, aceituna, pimiento, champiñon",Margarita
394,1197,cuatro_quesos_m,4,2023-02-07,20:39,8.28,33.12,M,Vegetariana,"tomate, pepperoni, aceituna",Cuatro_quesos
395,1197,cuatro_quesos_xl,4,2023-01-12,12:43,14.21,56.84,XL,Premium,"queso, tomate",Cuatro_quesos
396,1198,mexicana_s,1,2023-03-01,16:55,9.56,9.56,S,Especial,"tomate, champiñon, pepperoni, aceituna",Mexicana
397,1198,hawaiiana_l,2,2023-02-24,18:49,11.27,22.54,L,Premium,"jamon, queso, champiñon, pepperoni",Hawaiiana
398,1199,hawaiiana_xl,1,2023-02-15,17:03,12.6,12.6,XL,Especial,"jamon, aceituna, pepperoni",Hawaiiana
399,1199,mexicana_m,1,2023-02-02,17:03,10.89,10.89,M,Clásica,"jamon, pepperoni",Mexicana
400,1200,carbonara_m,4,2023-02-19,20:39,13.21,52.84,M,Vegetariana,"jamon, tomate, pimiento, queso, pepperoni",Carbonara
401,1200,napolitana_s,4,2023-02-15,22:56,11.22,44.88,S,Especial,"tomate, queso, champiñon",Napolitana
402,1201,cuatro_quesos_l,5,2023-01-13,11:09,11.06,55.3,L,Vegetariana,"champiñon, aceituna, queso",Cuatro_quesos
403,1201,carbonara_l,2,2023-02-20,22:34,7.49,14.98,L,Vegetariana,"queso, pepperoni",Carbonara
404,1202,napolitana_m,1,2023-01-18,17:37,9.21,9.21,M,Vegetariana,"pimiento, jamon",Napolitana
405,1202,cuatro_quesos_l,2,2023-02-23,18:04,11.21,22.42,L,Vegetariana,"pepperoni, tomate, pimiento",Cuatro_quesos
406,1203,carbonara_l,4,2023-02-07,15:44,14.75,59.0,L,Clásica,"aceituna, queso, jamon, pimiento, pepperoni",Carbonara
407,1203,napolitana_m,1,2023-01-25,13:16,11.38,11.38,M,Premium,"champiñon, jamon, tomate, aceituna, pimiento",Napolitana
408,1204,cuatro_quesos_xl,1,2023-02-08,20:30,12.93,12.93,XL,Especial,"pepperoni, aceituna",Cuatro_quesos
409,1204,napolitana_s,2,2023-02-06,20:48,8.97,17.94,S,Vegetariana,"pepperoni, queso, pimiento, tomate, jamon",Napolitana
410,1205,margarita_xl,2,2023-01-08,12:35,8.09,16.18,XL,Vegetariana,"champiñon, jamon, tomate, pepperoni, aceituna",Margarita
411,1205,napolitana_s,3,2023-02-06,10:07,12.14,36.42,S,Especial,"champiñon, pepperoni, aceituna, jamon, tomate",Napolitana
412,1206,hawaiiana_m,2,2023-03-01,16:04,10.59,21.18,M,Especial,"champiñon, pimiento, jamon, aceituna, queso",Hawaiiana
